#TimeZone=India Standard Time,format=V2,isweekly=false
#FidessaCode,ReutersCode,Venue,TimeZone,Time,CumulatedPercentage
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,14:55:00,0.6996
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,15:00:00,0.7204
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,15:05:00,0.7437
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,15:10:00,0.7647
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,15:15:00,0.7897
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,15:20:00,0.8177
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,15:25:00,0.8464
ASIANP.IN,ASPN.NS,NSI-MAIN,India Standard Time,15:30:00,1
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,0:00:00,0
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:00:00,0
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:15:00,0.0202
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:20:00,0.0388
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:25:00,0.056
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:30:00,0.0705
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:35:00,0.0839
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:40:00,0.0975
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:45:00,0.1113
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:50:00,0.1232
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,9:55:00,0.1351
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:00:00,0.146
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:05:00,0.1576
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:10:00,0.1689
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:15:00,0.1787
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:20:00,0.1892
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:25:00,0.1976
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:30:00,0.2071
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:35:00,0.2164
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:40:00,0.2242
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:45:00,0.2327
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:50:00,0.2408
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,10:55:00,0.2492
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:00:00,0.2563
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:05:00,0.2638
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:10:00,0.2716
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:15:00,0.2788
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:20:00,0.2855
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:25:00,0.2918
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:30:00,0.2991
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:35:00,0.3058
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:40:00,0.313
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:45:00,0.319
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:50:00,0.3258
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,11:55:00,0.3327
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:00:00,0.3396
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:05:00,0.3453
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:10:00,0.3516
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:15:00,0.3574
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:20:00,0.3642
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:25:00,0.3705
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:30:00,0.3777
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:35:00,0.3842
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:40:00,0.3914
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:45:00,0.3989
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:50:00,0.4056
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,12:55:00,0.4129
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:00:00,0.4211
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:05:00,0.4288
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:10:00,0.4365
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:15:00,0.4443
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:20:00,0.4532
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:25:00,0.4614
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:30:00,0.4706
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:35:00,0.4801
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:40:00,0.4899
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:45:00,0.4992
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:50:00,0.5101
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,13:55:00,0.5219
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:00:00,0.5329
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:05:00,0.5444
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:10:00,0.5579
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:15:00,0.5712
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:20:00,0.5842
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:25:00,0.5972
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:30:00,0.613
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:35:00,0.6284
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:40:00,0.6451
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:45:00,0.662
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:50:00,0.6812
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,14:55:00,0.7019
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,15:00:00,0.7221
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,15:05:00,0.7425
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,15:10:00,0.7685
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,15:15:00,0.7958
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,15:20:00,0.8202
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,15:25:00,0.8492
NEST.IN,NEST.NS,NSI-MAIN,India Standard Time,15:30:00,1
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,0:00:00,0
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:00:00,0
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:15:00,0.0191
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:20:00,0.0369
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:25:00,0.0537
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:30:00,0.0694
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:35:00,0.0837
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:40:00,0.0972
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:45:00,0.1112
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:50:00,0.1236
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,9:55:00,0.1363
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:00:00,0.1486
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:05:00,0.1607
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:10:00,0.1724
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:15:00,0.1822
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:20:00,0.1917
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:25:00,0.2018
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:30:00,0.2112
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:35:00,0.2197
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:40:00,0.2288
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:45:00,0.2379
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:50:00,0.2466
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,10:55:00,0.2541
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:00:00,0.2615
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:05:00,0.2683
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:10:00,0.2763
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:15:00,0.283
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:20:00,0.2902
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:25:00,0.2969
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:30:00,0.3036
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:35:00,0.31
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:40:00,0.3166
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:45:00,0.3228
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:50:00,0.3285
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,11:55:00,0.334
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:00:00,0.3398
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:05:00,0.346
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:10:00,0.3513
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:15:00,0.3573
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:20:00,0.3632
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:25:00,0.3687
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:30:00,0.3743
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:35:00,0.3806
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:40:00,0.3867
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:45:00,0.393
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:50:00,0.3996
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,12:55:00,0.4059
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:00:00,0.4133
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:05:00,0.4208
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:10:00,0.4286
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:15:00,0.4364
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:20:00,0.4453
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:25:00,0.4546
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:30:00,0.4638
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:35:00,0.4726
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:40:00,0.4819
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:45:00,0.4916
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:50:00,0.5015
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,13:55:00,0.5133
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:00:00,0.5253
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:05:00,0.5371
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:10:00,0.5513
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:15:00,0.5654
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:20:00,0.5806
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:25:00,0.5967
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:30:00,0.6132
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:35:00,0.63
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:40:00,0.6493
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:45:00,0.6665
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:50:00,0.6869
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,14:55:00,0.7093
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,15:00:00,0.7312
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,15:05:00,0.756
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,15:10:00,0.7792
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,15:15:00,0.8051
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,15:20:00,0.8318
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,15:25:00,0.8611
TATAMOTORS.IN,TAMO.NS,NSI-MAIN,India Standard Time,15:30:00,1
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,0:00:00,0
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:00:00,0
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:15:00,0.0199
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:20:00,0.0408
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:25:00,0.0577
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:30:00,0.0732
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:35:00,0.088
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:40:00,0.102
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:45:00,0.1154
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:50:00,0.1279
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,9:55:00,0.1393
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:00:00,0.1508
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:05:00,0.1616
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:10:00,0.1725
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:15:00,0.1822
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:20:00,0.1912
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:25:00,0.2002
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:30:00,0.2094
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:35:00,0.218
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:40:00,0.2269
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:45:00,0.2356
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:50:00,0.2434
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,10:55:00,0.2505
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:00:00,0.2584
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:05:00,0.266
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:10:00,0.2729
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:15:00,0.28
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:20:00,0.2864
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:25:00,0.2934
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:30:00,0.3002
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:35:00,0.3068
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:40:00,0.3134
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:45:00,0.3191
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:50:00,0.325
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,11:55:00,0.331
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:00:00,0.3371
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:05:00,0.3427
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:10:00,0.348
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:15:00,0.3538
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:20:00,0.3591
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:25:00,0.3651
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:30:00,0.3704
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:35:00,0.3763
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:40:00,0.3824
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:45:00,0.3882
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:50:00,0.3946
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,12:55:00,0.4013
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:00:00,0.408
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:05:00,0.4157
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:10:00,0.4237
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:15:00,0.432
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:20:00,0.4396
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:25:00,0.4471
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:30:00,0.4556
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:35:00,0.464
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:40:00,0.4739
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:45:00,0.4833
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:50:00,0.4929
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,13:55:00,0.5032
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:00:00,0.5143
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:05:00,0.5267
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:10:00,0.539
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:15:00,0.5515
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:20:00,0.5656
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:25:00,0.5787
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:30:00,0.5929
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:35:00,0.6094
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:40:00,0.627
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:45:00,0.6433
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:50:00,0.6605
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,14:55:00,0.6803
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,15:00:00,0.7021
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,15:05:00,0.7222
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,15:10:00,0.7457
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,15:15:00,0.7699
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,15:20:00,0.7946
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,15:25:00,0.8215
WPRO.IN,WIPR.NS,NSI-MAIN,India Standard Time,15:30:00,1
